Phage,Phage_Accession,Host_Name,Host_Accession,Affinity,Source
"Staphylococcus phage J1P1, complete genome",KX356063.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356063.1
"Staphylococcus phage BP14, complete genome",KX356062.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356062.1
"Staphylococcus phage BP14, complete genome",KX356062.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356062.1
"Staphylococcus phage BP14, complete genome",KX356062.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356062.1
"Staphylococcus phage BP14, complete genome",KX356062.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356062.1
"Staphylococcus phage BP13, complete genome",KX356061.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356061.1
"Staphylococcus phage BP13, complete genome",KX356061.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356061.1
"Staphylococcus phage BP13, complete genome",KX356061.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356061.1
"Staphylococcus phage BP13, complete genome",KX356061.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:KX356061.1
"Staphylococcus phage EAS2, complete genome",PX550014.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550014.1
"Staphylococcus phage EAS2, complete genome",PX550014.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550014.1
"Staphylococcus phage EAS2, complete genome",PX550014.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550014.1
"Staphylococcus phage EAS2, complete genome",PX550014.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550014.1
"Staphylococcus phage EAS1, complete genome",PX550013.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550013.1
"Staphylococcus phage EAS1, complete genome",PX550013.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550013.1
"Staphylococcus phage EAS1, complete genome",PX550013.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550013.1
"Staphylococcus phage EAS1, complete genome",PX550013.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:PX550013.1
"UNVERIFIED: Staphylococcus phage NODE_1, complete genome",PX530545.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Staphylococcus|NCBI:PX530545.1
"UNVERIFIED: Staphylococcus phage NODE_1, complete genome",PX530545.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Staphylococcus|NCBI:PX530545.1
"UNVERIFIED: Staphylococcus phage NODE_1, complete genome",PX530545.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Staphylococcus|NCBI:PX530545.1
"UNVERIFIED: Staphylococcus phage NODE_1, complete genome",PX530545.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:PX530545.1
"Staphylococcus phage vB_Sep_steph4, complete genome",PV426910.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426910.1
"Staphylococcus phage vB_Sep_steph4, complete genome",PV426910.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426910.1
"Staphylococcus phage vB_Sep_steph4, complete genome",PV426910.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426910.1
"Staphylococcus phage vB_Sep_steph4, complete genome",PV426910.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426910.1
"Staphylococcus phage vB_Sep_steph3, complete genome",PV426909.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426909.1
"Staphylococcus phage vB_Sep_steph3, complete genome",PV426909.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426909.1
"Staphylococcus phage vB_Sep_steph3, complete genome",PV426909.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426909.1
"Staphylococcus phage vB_Sep_steph3, complete genome",PV426909.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Staphylococcus|NCBI:PV426909.1
"Mycobacterium phage Matsumoto, complete genome",PV941000.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV941000.1
"Mycobacterium phage Matsumoto, complete genome",PV941000.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV941000.1
"Mycobacterium phage Matsumoto, complete genome",PV941000.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV941000.1
"Mycobacterium phage Matsumoto, complete genome",PV941000.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV941000.1
"Mycobacterium phage JulietS, complete genome",PV940998.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940998.1
"Mycobacterium phage JulietS, complete genome",PV940998.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940998.1
"Mycobacterium phage JulietS, complete genome",PV940998.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940998.1
"Mycobacterium phage JulietS, complete genome",PV940998.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940998.1
"Mycobacterium phage Ablatia, complete genome",PV940996.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940996.1
"Mycobacterium phage Ablatia, complete genome",PV940996.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940996.1
"Mycobacterium phage Ablatia, complete genome",PV940996.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940996.1
"Mycobacterium phage Ablatia, complete genome",PV940996.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940996.1
"Mycobacterium phage Alkhayr, complete genome",PV940988.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940988.1
"Mycobacterium phage Alkhayr, complete genome",PV940988.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940988.1
"Mycobacterium phage Alkhayr, complete genome",PV940988.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940988.1
"Mycobacterium phage Alkhayr, complete genome",PV940988.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940988.1
"Mycobacterium phage Coletti, complete genome",PV940986.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940986.1
"Mycobacterium phage Coletti, complete genome",PV940986.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940986.1
"Mycobacterium phage Coletti, complete genome",PV940986.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940986.1
"Mycobacterium phage Coletti, complete genome",PV940986.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940986.1
"Mycobacterium phage GlutenPhree, complete genome",PV940985.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940985.1
"Mycobacterium phage GlutenPhree, complete genome",PV940985.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940985.1
"Mycobacterium phage GlutenPhree, complete genome",PV940985.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940985.1
"Mycobacterium phage GlutenPhree, complete genome",PV940985.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940985.1
"Mycobacterium phage Underpass, complete genome",PV940982.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940982.1
"Mycobacterium phage Underpass, complete genome",PV940982.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940982.1
"Mycobacterium phage Underpass, complete genome",PV940982.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940982.1
"Mycobacterium phage Underpass, complete genome",PV940982.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940982.1
"Mycobacterium phage SVoro, complete genome",PV940981.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940981.1
"Mycobacterium phage SVoro, complete genome",PV940981.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940981.1
"Mycobacterium phage SVoro, complete genome",PV940981.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940981.1
"Mycobacterium phage SVoro, complete genome",PV940981.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV940981.1
"Mycobacterium phage Koduck, complete genome",PZ172981.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172981.1
"Mycobacterium phage Koduck, complete genome",PZ172981.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172981.1
"Mycobacterium phage Koduck, complete genome",PZ172981.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172981.1
"Mycobacterium phage Koduck, complete genome",PZ172981.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172981.1
"Mycobacterium phage GinPorsche, complete genome",PZ172980.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172980.1
"Mycobacterium phage GinPorsche, complete genome",PZ172980.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172980.1
"Mycobacterium phage GinPorsche, complete genome",PZ172980.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172980.1
"Mycobacterium phage GinPorsche, complete genome",PZ172980.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172980.1
"Mycobacterium phage SwirlSquare, complete genome",PZ172979.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172979.1
"Mycobacterium phage SwirlSquare, complete genome",PZ172979.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172979.1
"Mycobacterium phage SwirlSquare, complete genome",PZ172979.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172979.1
"Mycobacterium phage SwirlSquare, complete genome",PZ172979.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172979.1
"Mycobacterium phage Baoshan, complete genome",PZ172978.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172978.1
"Mycobacterium phage Baoshan, complete genome",PZ172978.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172978.1
"Mycobacterium phage Baoshan, complete genome",PZ172978.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172978.1
"Mycobacterium phage Baoshan, complete genome",PZ172978.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172978.1
"Mycobacterium phage Amao, complete genome",PZ172977.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172977.1
"Mycobacterium phage Amao, complete genome",PZ172977.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172977.1
"Mycobacterium phage Amao, complete genome",PZ172977.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172977.1
"Mycobacterium phage Amao, complete genome",PZ172977.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ172977.1
"UNVERIFIED: Mycobacterium phage U05, complete genome",PZ145244.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145244.1
"UNVERIFIED: Mycobacterium phage U05, complete genome",PZ145244.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145244.1
"UNVERIFIED: Mycobacterium phage U05, complete genome",PZ145244.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145244.1
"UNVERIFIED: Mycobacterium phage U05, complete genome",PZ145244.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145244.1
"UNVERIFIED: Mycobacterium phage U03, complete genome",PZ145242.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145242.1
"UNVERIFIED: Mycobacterium phage U03, complete genome",PZ145242.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145242.1
"UNVERIFIED: Mycobacterium phage U03, complete genome",PZ145242.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145242.1
"UNVERIFIED: Mycobacterium phage U03, complete genome",PZ145242.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145242.1
"UNVERIFIED: Mycobacterium phage U02, complete genome",PZ145241.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145241.1
"UNVERIFIED: Mycobacterium phage U02, complete genome",PZ145241.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145241.1
"UNVERIFIED: Mycobacterium phage U02, complete genome",PZ145241.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145241.1
"UNVERIFIED: Mycobacterium phage U02, complete genome",PZ145241.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145241.1
"UNVERIFIED: Mycobacterium phage U01, complete genome",PZ145240.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145240.1
"UNVERIFIED: Mycobacterium phage U01, complete genome",PZ145240.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145240.1
"UNVERIFIED: Mycobacterium phage U01, complete genome",PZ145240.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145240.1
"UNVERIFIED: Mycobacterium phage U01, complete genome",PZ145240.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PZ145240.1
"Mycobacterium phage MacKat, complete genome",PV915902.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915902.1
"Mycobacterium phage MacKat, complete genome",PV915902.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915902.1
"Mycobacterium phage MacKat, complete genome",PV915902.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915902.1
"Mycobacterium phage MacKat, complete genome",PV915902.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915902.1
"Mycobacterium phage TinyTerror, complete genome",PV915901.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915901.1
"Mycobacterium phage TinyTerror, complete genome",PV915901.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915901.1
"Mycobacterium phage TinyTerror, complete genome",PV915901.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915901.1
"Mycobacterium phage TinyTerror, complete genome",PV915901.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915901.1
"Mycobacterium phage Brushbloom, complete genome",PV915896.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915896.1
"Mycobacterium phage Brushbloom, complete genome",PV915896.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915896.1
"Mycobacterium phage Brushbloom, complete genome",PV915896.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915896.1
"Mycobacterium phage Brushbloom, complete genome",PV915896.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915896.1
"Mycobacterium phage Aloeri, complete genome",PV915895.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915895.1
"Mycobacterium phage Aloeri, complete genome",PV915895.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915895.1
"Mycobacterium phage Aloeri, complete genome",PV915895.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915895.1
"Mycobacterium phage Aloeri, complete genome",PV915895.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915895.1
"Mycobacterium phage SenorClean, complete genome",PV915890.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915890.1
"Mycobacterium phage SenorClean, complete genome",PV915890.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915890.1
"Mycobacterium phage SenorClean, complete genome",PV915890.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915890.1
"Mycobacterium phage SenorClean, complete genome",PV915890.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915890.1
"Mycobacterium phage Koan, complete genome",PV915889.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915889.1
"Mycobacterium phage Koan, complete genome",PV915889.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915889.1
"Mycobacterium phage Koan, complete genome",PV915889.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915889.1
"Mycobacterium phage Koan, complete genome",PV915889.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915889.1
"Mycobacterium phage Thimble, complete genome",PV915887.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915887.1
"Mycobacterium phage Thimble, complete genome",PV915887.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915887.1
"Mycobacterium phage Thimble, complete genome",PV915887.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915887.1
"Mycobacterium phage Thimble, complete genome",PV915887.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915887.1
"Mycobacterium phage November, complete genome",PV915878.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915878.1
"Mycobacterium phage November, complete genome",PV915878.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915878.1
"Mycobacterium phage November, complete genome",PV915878.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915878.1
"Mycobacterium phage November, complete genome",PV915878.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915878.1
"Mycobacterium phage Bern, complete genome",PV915877.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915877.1
"Mycobacterium phage Bern, complete genome",PV915877.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915877.1
"Mycobacterium phage Bern, complete genome",PV915877.1,Xanthomonas axonopodis,NZ_CP167870,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915877.1
"Mycobacterium phage Bern, complete genome",PV915877.1,Xanthomonas citri,NZ_CP118477,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915877.1
"Mycobacterium phage EGUnicorn, complete genome",PV915874.1,Xanthomonas oryzae pv. oryzae,NZ_CP150073,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915874.1
"Mycobacterium phage EGUnicorn, complete genome",PV915874.1,Xanthomonas campestris pv. campestris,NZ_CP155977,0,Module_A_cross_genus:Mycobacterium|NCBI:PV915874.1
